date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:12%20GMT	http://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_444444_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_444444_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:13%20GMT	https://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_444444_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_444444_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:14%20GMT	http://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_555555_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_555555_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:15%20GMT	https://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_555555_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_555555_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:17%20GMT	http://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_ffffff_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_ffffff_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:18%20GMT	https://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_ffffff_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_ffffff_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:20%20GMT	http://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_777620_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_777620_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:21%20GMT	https://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_777620_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_777620_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:22%20GMT	http://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_cc0000_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_cc0000_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:24%20GMT	https://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_cc0000_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_cc0000_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:25%20GMT	http://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_777777_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_777777_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:26%20GMT	https://ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_777777_256x240.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/images/ui-icons_777777_256x240.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery-ui.css)
14:21:28	1729/1729	---M-Z	200	added ('OK')	text/css	date:Thu,%2005%20May%202016%2022:35:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/css/slick.css	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/slick.css	(from http://ledthanhdat.vn/html/vereesa/)
14:21:30	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2011:33:56%20GMT	http://ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-strokebb1d.eot	(from http://ledthanhdat.vn/html/vereesa/assets/css/pe-icon-7-stroke.css)
14:21:33	164020/164020	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2026%20Jul%202017%2011:33:58%20GMT	http://ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-strokebb1d.svg	(from http://ledthanhdat.vn/html/vereesa/assets/css/pe-icon-7-stroke.css)
14:21:34	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2026%20Jul%202017%2011:33:56%20GMT	http://ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-stroke.eot?	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-stroked41d.eot	(from http://ledthanhdat.vn/html/vereesa/assets/css/pe-icon-7-stroke.css)
14:21:35	58480/58480	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2026%20Jul%202017%2011:33:58%20GMT	http://ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-strokebb1d.ttf	(from http://ledthanhdat.vn/html/vereesa/assets/css/pe-icon-7-stroke.css)
14:21:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:34%20GMT	http://ledthanhdat.vn/html/vereesa/assets/img/close-icon.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/img/close-icon.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/lightbox.min.css)
14:21:36	58556/58556	---M--	200	added ('OK')	font/woff	date:Wed,%2026%20Jul%202017%2011:34:00%20GMT	http://ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/fonts/Pe-icon-7-strokebb1d.woff	(from http://ledthanhdat.vn/html/vereesa/assets/css/pe-icon-7-stroke.css)
14:21:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:36%20GMT	https://ledthanhdat.vn/html/vereesa/assets/img/close-icon.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/img/close-icon.72.delayed	(from http://ledthanhdat.vn/html/vereesa/assets/css/lightbox.min.css)
14:21:37	1362/1362	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Aug%202016%2015:28:50%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_sprite.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_sprite.png	(from http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/jquery.fancybox.css)
14:21:38	6567/6567	---M--	200	added ('OK')	image/gif	date:Mon,%2015%20Aug%202016%2015:28:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_loading.gif	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_loading.gif	(from http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/jquery.fancybox.css)
14:21:40	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2015%20Aug%202016%2015:28:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/blank.gif	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/blank.gif	(from http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/jquery.fancybox.css)
14:21:40	1003/1003	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Aug%202016%2015:28:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_overlay.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_overlay.png	(from http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/jquery.fancybox.css)
14:21:40	6553/6553	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Aug%202016%2015:28:50%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_sprite@2x.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_sprite@2x.png	(from http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/jquery.fancybox.css)
14:21:41	13984/13984	---M--	200	added ('OK')	image/gif	date:Mon,%2015%20Aug%202016%2015:28:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_loading@2x.gif	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/fancybox_loading@2x.gif	(from http://ledthanhdat.vn/html/vereesa/assets/js/fancybox/source/jquery.fancybox.css)
14:21:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:41%20GMT	http://ledthanhdat.vn/html/vereesa/assets/css/mCSB_buttons.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/mCSB_buttons.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery.scrollbar.min.css)
14:21:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:51:42%20GMT	https://ledthanhdat.vn/html/vereesa/assets/css/mCSB_buttons.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/css/mCSB_buttons.7a.delayed	(from http://ledthanhdat.vn/html/vereesa/assets/css/jquery.scrollbar.min.css)
14:21:44	1415/1415	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202017%2001:32:08%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/quote-item.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/quote-item.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:44	1535/1535	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202017%2003:23:20%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/search-header.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/search-header.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:44	25823/25823	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202019%2007:56:20%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/mega-bg.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/mega-bg.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:45	1340/1340	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Apr%202018%2000:12:16%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/icon-checkout.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/icon-checkout.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:48	34881/34881	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:39:10%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb1.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:48	1223/1223	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Apr%202018%2002:07:56%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/play.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/play.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:49	1535/1535	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Apr%202018%2002:23:38%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/close-icon.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/close-icon.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:49	10944/10944	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202019%2004:56:16%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/newsletter-bg.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/newsletter-bg.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:49	1371/1371	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Apr%202018%2007:26:14%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/search-header-2.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/search-header-2.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:52	53850/53850	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:39:24%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb2.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:54	48821/48821	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:39:38%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb3.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:57	49152/49152	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:07:58%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-2.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:58	55084/55084	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:08:54%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-1.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:21:59	43092/43092	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:08:06%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-3.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:00	1476/1476	---M--	200	added ('OK')	image/png	date:Wed,%2009%20May%202018%2002:48:20%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/search-header-black.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/search-header-black.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:00	15360/15360	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:45:36%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb5.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:01	47975/47975	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:45:26%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb4.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:01	14140/14140	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:49:14%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/newsletter-bg-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/newsletter-bg-2.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:02	28273/28273	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:45:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb6.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb6.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:52:00%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-5.90.delayed	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2008:52:03%20GMT	https://ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-5.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/slider-thumb-full-5.91.delayed	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:04	1407/1407	---M--	200	added ('OK')	image/png	date:Thu,%2003%20May%202018%2001:56:40%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/bag.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/bag.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:05	1057/1057	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Nov%202017%2011:24:32%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/hover-menu.png	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/hover-menu.png	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:07	29617/29617	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:23:58%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-02_full_width.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-02_full_width.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:08	6970/6970	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:48:28%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-3.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:08	31756/31756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:23:50%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-01_full_width.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-01_full_width.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:08	14166/14166	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:48:20%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-2.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:11	10023/10023	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:51:08%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-10.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-10.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:11	17256/17256	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:13:08%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-7.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-7.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:13	8640/8640	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2003:51:30%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-11.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-11.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:13	5980/5980	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:00:42%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-12.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-12.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:14	5847/5847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:09:48%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-14.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-14.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:17	23369/23369	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:09:54%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-13.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-13.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:18	24621/24621	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Aug%202019%2003:46:52%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-15.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-15.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:19	6708/6708	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:06:30%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-8.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-8.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:19	25853/25853	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202019%2006:09:20%20GMT	http://ledthanhdat.vn/html/vereesa/login.html	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/login.html	(from http://ledthanhdat.vn/html/vereesa/)
14:22:21	11103/11103	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:06:38%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-9.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-9.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:25	20756/20756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:03:44%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/cart-item-3.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/cart-item-3.jpg	(from http://ledthanhdat.vn/html/vereesa/shoppingcart.html)
14:22:25	36750/36750	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:03:34%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/cart-item-2.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/cart-item-2.jpg	(from http://ledthanhdat.vn/html/vereesa/shoppingcart.html)
14:22:27	155858/155858	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202019%2004:05:40%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-4.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-4.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
14:22:27	2370/2370	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2002:46:08%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/item-order1.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/item-order1.jpg	(from http://ledthanhdat.vn/html/vereesa/checkout.html)
14:22:27	123111/123111	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Aug%202019%2017:23:38%20GMT	http://ledthanhdat.vn/html/vereesa/assets/images/banner-home-19.jpg	C:/Users/ranve/Documents/Right%20Angle/original%20template/ledthanhdat.vn/html/vereesa/assets/images/banner-home-19.jpg	(from http://ledthanhdat.vn/html/vereesa/assets/css/style.css)
